hn_score,stories,avg_points,blog_url,domain
100,99,206,https://pluralistic.net/,pluralistic.net
100,98,373,https://www.troyhunt.com/,troyhunt.com
100,98,314,https://www.jeffgeerling.com/,jeffgeerling.com
100,98,308,https://devblogs.microsoft.com/oldnewthing/,devblogs.microsoft.com
100,98,229,https://daniel.haxx.se/blog/,daniel.haxx.se
100,98,222,https://tonsky.me/,tonsky.me
100,97,334,https://rachelbythebay.com/w/,rachelbythebay.com
100,97,323,https://shkspr.mobi/blog/,shkspr.mobi
100,97,293,https://drewdevault.com/,drewdevault.com
100,97,229,https://utcc.utoronto.ca/~cks/space/blog/,utcc.utoronto.ca
100,97,201,https://blog.jgc.org/,blog.jgc.org
100,96,333,https://antirez.com/,antirez.com
100,96,273,https://www.tbray.org/ongoing/,tbray.org
100,93,281,https://fabiensanglard.net/,fabiensanglard.net
100,92,267,https://www.righto.com/,righto.com
100,91,390,https://jvns.ca/,jvns.ca
100,91,326,https://stratechery.com/,stratechery.com
100,86,520,https://krebsonsecurity.com/,krebsonsecurity.com
100,86,294,https://bearblog.dev/discover/,bearblog.dev
100,86,201,https://www.lesswrong.com/,lesswrong.com
100,86,200,https://steveblank.com/,steveblank.com
100,85,472,https://lwn.net/headlines/,lwn.net
100,85,359,https://daringfireball.net/,daringfireball.net
100,84,548,https://github.blog/,github.blog
100,83,388,https://blog.samaltman.com/,blog.samaltman.com
100,82,267,https://schneier.com/,schneier.com
100,82,218,https://martinfowler.com/,martinfowler.com
100,82,203,https://mastodon.social/tags/,mastodon.social
100,78,569,https://simonwillison.net/,simonwillison.net
100,54,218,https://blog.kagi.com/,blog.kagi.com
98,96,190,https://eclecticlight.co/,eclecticlight.co
96,99,183,https://dynomight.net/,dynomight.net
95,99,180,https://blog.plover.com/,blog.plover.com
93,100,174,https://www.filfre.net/,filfre.net
93,99,171,https://mtlynch.io/,mtlynch.io
93,99,171,http://www.antipope.org/charlie/blog-static/,antipope.org
93,98,173,https://lucumr.pocoo.org/,lucumr.pocoo.org
93,98,172,http://www.nullprogram.com/,nullprogram.com
92,98,168,https://www.johndcook.com/blog/,johndcook.com
91,98,163,https://blog.cryptographyengineering.com/,blog.cryptographyengineering.com
90,98,160,https://lemire.me/blog/,lemire.me
90,74,161,https://dev.to/,dev.to
88,99,151,https://buttondown.email/hillelwayne/,buttondown.email
87,93,146,https://acoup.blog/,acoup.blog
86,100,146,https://www.seangoedecke.com/,seangoedecke.com
85,100,140,https://www.bunniestudios.com/blog/,bunniestudios.com
84,99,134,https://matklad.github.io/,matklad.github.io
84,97,135,https://fs.blog/,fs.blog
84,97,134,https://www.cnx-software.com/,cnx-software.com
84,96,135,https://www.marginalia.nu/,marginalia.nu
84,94,138,https://seclists.org/,seclists.org
84,94,135,https://blog.pragmaticengineer.com/,blog.pragmaticengineer.com
84,80,138,https://bsky.app/profile/did:plc:6c7u7esym7o7jlljfueczrzg/,bsky.app
82,100,129,https://statmodeling.stat.columbia.edu/,statmodeling.stat.columbia.edu
82,98,129,https://www.stephendiehl.com/,stephendiehl.com
82,98,127,https://aphyr.com/,aphyr.com
81,99,126,https://steveklabnik.com/,steveklabnik.com
81,99,124,https://lapcatsoftware.com/articles/,lapcatsoftware.com
81,98,123,https://idiallo.com/,idiallo.com
81,98,123,https://eli.thegreenplace.net/,eli.thegreenplace.net
81,88,124,https://f-droid.org/,f-droid.org
80,99,121,https://xeiaso.net/,xeiaso.net
80,99,120,https://tedium.co/,tedium.co
80,30,221,https://standardebooks.org/feeds/,standardebooks.org
79,100,117,https://www.undeadly.org/cgi/,undeadly.org
79,100,115,https://blog.trailofbits.com/,blog.trailofbits.com
79,100,115,https://blog.benjojo.co.uk/,blog.benjojo.co.uk
79,100,115,https://berthub.eu/articles/,berthub.eu
79,99,117,https://blog.jim-nielsen.com/,blog.jim-nielsen.com
79,99,115,https://calnewport.com/,calnewport.com
79,97,116,https://research.swtch.com/,research.swtch.com
78,100,112,https://blog.fogus.me/,blog.fogus.me
78,99,112,https://brandur.org/,brandur.org
78,98,112,https://backreaction.blogspot.com/,backreaction.blogspot.com
78,96,110,https://writings.stephenwolfram.com/,writings.stephenwolfram.com
78,65,110,https://www.bitsaboutmoney.com/archive/,bitsaboutmoney.com
77,98,110,https://overreacted.io/,overreacted.io
77,90,109,https://htmx.org/,htmx.org
77,72,107,https://practical.engineering/blog/,practical.engineering
77,60,107,https://eieio.games/,eieio.games
77,27,457,https://github.com/freshrss/freshrss/,github.com
76,100,104,https://www.jefftk.com/,jefftk.com
76,100,103,https://computer.rip/,computer.rip
76,97,106,https://ma.tt/,ma.tt
75,100,102,https://publicdomainreview.org/,publicdomainreview.org
75,58,98,https://sr.ht/~exec64/imv/,sr.ht
75,25,244,https://ericmigi.com/,ericmigi.com
74,96,98,https://stallman.org/,stallman.org
74,92,95,http://scripting.com/,scripting.com
73,97,91,https://www.haiku-os.org/,haiku-os.org
73,94,94,https://www.osnews.com/,osnews.com
73,90,90,https://blog.codinghorror.com/,blog.codinghorror.com
73,59,92,https://blog.dustinkirkland.com/,blog.dustinkirkland.com
73,43,119,https://tyler.io/,tyler.io
72,99,89,https://terrytao.wordpress.com/,terrytao.wordpress.com
72,98,88,https://scottaaronson.blog/,scottaaronson.blog
72,23,195,https://chriskiehl.com/,chriskiehl.com
72,22,237,https://maurycyz.com/,maurycyz.com
71,100,85,http://oldvcr.blogspot.com/,oldvcr.blogspot.com
71,100,84,https://mitchellh.com/,mitchellh.com
71,96,85,https://journal.stuffwithstuff.com/,journal.stuffwithstuff.com
71,93,83,https://waxy.org/,waxy.org
71,72,85,https://probablydance.com/,probablydance.com
70,100,79,https://www.raptitude.com/,raptitude.com
70,100,79,https://blog.erratasec.com/,blog.erratasec.com
70,96,81,https://susam.net/,susam.net
70,93,81,https://randsinrepose.com/,randsinrepose.com
70,73,81,https://www.patrick-breyer.de/en/,patrick-breyer.de
69,100,76,https://tratt.net/laurie/blog/,tratt.net
69,100,75,https://www.ianvisits.co.uk/articles/,ianvisits.co.uk
69,100,75,https://brooker.co.za/blog/,brooker.co.za
69,99,78,http://muratbuffalo.blogspot.com/,muratbuffalo.blogspot.com
69,99,77,https://www.os2museum.com/wp/,os2museum.com
69,99,77,https://earthly.dev/blog/,earthly.dev
69,54,75,https://micahflee.com/,micahflee.com
69,47,90,https://evanhahn.com/,evanhahn.com
68,100,72,https://www.datagubbe.se/,datagubbe.se
68,100,70,https://wheresyoured.at/,wheresyoured.at
68,95,71,https://raganwald.com/,raganwald.com
68,92,74,https://lethain.com/,lethain.com
68,90,71,https://michael.stapelberg.ch/,michael.stapelberg.ch
68,89,73,https://steve-yegge.blogspot.com/,steve-yegge.blogspot.com
68,65,73,https://hakibenita.com/,hakibenita.com
68,64,71,https://blog.janestreet.com/,blog.janestreet.com
68,51,74,https://100r.co/links/,100r.co
67,100,69,https://quuxplusone.github.io/blog/,quuxplusone.github.io
67,100,68,https://sixcolors.com/,sixcolors.com
67,100,68,https://notes.eatonphil.com/,notes.eatonphil.com
67,100,68,http://www.linusakesson.net/,linusakesson.net
67,100,67,https://www.redblobgames.com/blog/,redblobgames.com
67,100,67,https://rarehistoricalphotos.com/,rarehistoricalphotos.com
67,100,66,https://sebastianraschka.com/,sebastianraschka.com
67,99,69,https://tech.marksblogg.com/,tech.marksblogg.com
67,99,69,https://ntietz.com/,ntietz.com
67,99,68,https://buttondown.com/grugq/,buttondown.com
67,99,68,https://blog.rongarret.info/,blog.rongarret.info
67,96,68,https://world.hey.com/horses/,world.hey.com
67,76,66,https://ounapuu.ee/,ounapuu.ee
67,59,68,https://kennethreitz.org/,kennethreitz.org
67,56,70,https://grumpygamer.com/,grumpygamer.com
67,50,67,https://den.dev/,den.dev
67,48,75,https://geoff.greer.fm/,geoff.greer.fm
66,100,65,https://rubenerd.com/,rubenerd.com
66,100,65,https://nibblestew.blogspot.com/,nibblestew.blogspot.com
66,100,65,https://borretti.me/,borretti.me
66,100,64,https://timharford.com/,timharford.com
66,98,64,https://www.robinsloan.com/,robinsloan.com
66,98,62,https://bernsteinbear.com/,bernsteinbear.com
66,98,62,https://austinhenley.com/blog/,austinhenley.com
66,96,64,https://www.allthingsdistributed.com/,allthingsdistributed.com
66,93,66,https://taylor.town/,taylor.town
66,83,66,https://ploum.net/,ploum.net
66,83,63,https://viewfromthewing.com/,viewfromthewing.com
66,81,66,https://www.windytan.com/,windytan.com
66,81,64,https://www.mollywhite.net/micro/,mollywhite.net
66,64,62,https://onemileatatime.com/,onemileatatime.com
66,55,62,https://morrick.me/,morrick.me
66,47,75,https://grumpy.website/,grumpy.website
65,100,62,https://danielmiessler.com/,danielmiessler.com
65,100,59,https://www.nplusonemag.com/,nplusonemag.com
65,100,59,https://antonz.org/,antonz.org
65,100,58,https://www.gamingonlinux.com/article_rss.php/,gamingonlinux.com
65,99,62,https://gentoo.org/,gentoo.org
65,99,61,https://addyosmani.com/,addyosmani.com
65,99,60,https://scottlocklin.wordpress.com/,scottlocklin.wordpress.com
65,99,60,https://hackerfactor.com/blog/index.php/,hackerfactor.com
65,99,58,https://herman.bearblog.dev/,herman.bearblog.dev
65,80,58,https://alexwlchan.net/til/,alexwlchan.net
65,62,62,https://nickjanetakis.com/,nickjanetakis.com
65,53,60,https://www.eevblog.com/,eevblog.com
65,49,63,https://nesbitt.io/,nesbitt.io
65,34,125,https://krausefx.com/,krausefx.com
65,15,231,https://www.foldnfly.com/,foldnfly.com
64,100,58,https://unixsheikh.com/,unixsheikh.com
64,100,57,https://nolanlawson.com/,nolanlawson.com
64,100,57,https://nicole.express/,nicole.express
64,99,57,https://nedbatchelder.com/blog/,nedbatchelder.com
64,99,56,https://mjtsai.com/blog/,mjtsai.com
64,95,56,https://www.confluent.io/,confluent.io
64,90,56,https://thehftguy.com/,thehftguy.com
64,78,56,https://dustri.org/b/,dustri.org
64,74,57,https://batsov.com/,batsov.com
64,66,58,https://stevehanov.ca/blog/,stevehanov.ca
64,55,57,https://danshapiro.com/blog/,danshapiro.com
64,50,56,https://travisdowns.github.io/,travisdowns.github.io
64,45,75,https://lars.ingebrigtsen.no/,lars.ingebrigtsen.no
64,43,85,https://blog.brixit.nl/,blog.brixit.nl
64,38,103,https://foundersatwork.posthaven.com/,foundersatwork.posthaven.com
63,100,53,https://scotthelme.co.uk/,scotthelme.co.uk
63,100,53,https://geohot.github.io/blog/,geohot.github.io
63,100,52,https://caseyhandmer.wordpress.com/,caseyhandmer.wordpress.com
63,99,54,https://ma.ttias.be/blog/,ma.ttias.be
63,99,53,https://corecursive.com/,corecursive.com
63,98,53,https://seths.blog/,seths.blog
63,96,52,https://flowingdata.com/,flowingdata.com
63,94,53,https://feld.com/,feld.com
63,88,52,https://bradfrost.com/,bradfrost.com
63,81,52,https://usesthis.com/,usesthis.com
63,68,51,https://commandcenter.blogspot.com/,commandcenter.blogspot.com
63,66,50,https://papersplease.org/wp/,papersplease.org
63,63,51,https://akkartik.name/freewheeling-apps-feed/,akkartik.name
63,62,51,https://swannodette.github.io/,swannodette.github.io
63,50,53,https://endler.dev/,endler.dev
63,49,57,https://richg42.blogspot.com/,richg42.blogspot.com
63,31,128,https://bam.kalzumeus.com/archive/,bam.kalzumeus.com
63,13,211,https://larslofgren.com/,larslofgren.com
62,100,49,https://stitcher.io/,stitcher.io
62,100,49,https://macwright.com/micro/,macwright.com
62,100,48,https://neugierig.org/software/blog/,neugierig.org
62,100,47,https://thorstenball.com/,thorstenball.com
62,98,50,https://raymii.org/s/,raymii.org
62,97,49,https://daedtech.com/,daedtech.com
62,96,47,https://til.simonwillison.net/tils/,til.simonwillison.net
62,93,46,https://blog.miguelgrinberg.com/,blog.miguelgrinberg.com
62,72,48,https://it-notes.dragas.net/,it-notes.dragas.net
62,71,48,https://boyter.org/,boyter.org
62,67,47,https://louwrentius.com/,louwrentius.com
62,64,49,https://andregarzia.com/,andregarzia.com
62,61,50,https://tigerbeetle.com/blog/,tigerbeetle.com
62,56,49,https://fair.org/,fair.org
62,56,49,https://blog.koehntopp.info/,blog.koehntopp.info
62,49,52,https://arcadeblogger.com/,arcadeblogger.com
62,48,55,https://birchtree.me/,birchtree.me
62,44,71,https://cprimozic.net/,cprimozic.net
62,39,93,https://projecteuler.net/,projecteuler.net
61,100,46,https://staysaasy.com/,staysaasy.com
61,100,46,https://henrikwarne.com/,henrikwarne.com
61,100,45,https://tidbits.com/,tidbits.com
61,100,45,https://pythonspeed.com/,pythonspeed.com
61,100,45,https://allenpike.com/,allenpike.com
61,100,44,https://www.tweag.io/,tweag.io
61,100,44,https://ignorethecode.net/blog/,ignorethecode.net
61,100,44,https://blog.documentfoundation.org/,blog.documentfoundation.org
61,100,44,http://www.chriskrycho.com/essays/,chriskrycho.com
61,100,43,https://www.baldurbjarnason.com/,baldurbjarnason.com
61,100,43,https://two-wrongs.com/,two-wrongs.com
61,100,43,https://jcs.org/notes/,jcs.org
61,100,42,https://swizec.com/,swizec.com
61,100,42,https://soatok.blog/,soatok.blog
61,99,45,https://leancrew.com/all-this/,leancrew.com
61,99,43,https://tomtunguz.com/,tomtunguz.com
61,99,42,https://www.platformer.news/,platformer.news
61,99,42,https://ayende.com:443/blog/,ayende.com
61,98,44,https://kerkour.com/,kerkour.com
61,97,46,https://fossil-scm.org/home/,fossil-scm.org
61,91,42,https://incoherency.co.uk/blog/,incoherency.co.uk
61,90,43,https://medievalists.net/,medievalists.net
61,90,42,https://boz.com/,boz.com
61,86,44,https://rhaas.blogspot.com/,rhaas.blogspot.com
61,73,44,https://aftermath.site/,aftermath.site
61,68,45,https://tenderlovemaking.com/,tenderlovemaking.com
61,64,44,https://dashbit.co/,dashbit.co
61,63,42,https://tynan.com/,tynan.com
61,54,43,http://diamondgeezer.blogspot.com/,diamondgeezer.blogspot.com
61,53,46,https://anderegg.ca/,anderegg.ca
61,53,45,https://brennan.io/blog/,brennan.io
61,53,43,https://scarybeastsecurity.blogspot.com/,scarybeastsecurity.blogspot.com
61,11,349,https://mahadk.com/,mahadk.com
61,11,201,https://newpipe.net/blog/,newpipe.net
60,100,42,https://netmeister.org/,netmeister.org
60,100,42,https://512pixels.net/,512pixels.net
60,100,41,https://www.joanwestenberg.com/,joanwestenberg.com
60,100,41,https://craigmod.com/,craigmod.com
60,100,40,https://www.mnot.net/blog/,mnot.net
60,100,40,https://cdm.link/,cdm.link
60,100,39,https://www.dave-bailey.com/,dave-bailey.com
60,100,38,https://www.math.columbia.edu/~woit/wordpress/,math.columbia.edu
60,100,38,https://blog.ploeh.dk/,blog.ploeh.dk
60,99,42,https://blog.dshr.org/,blog.dshr.org
60,99,41,https://philip.greenspun.com/blog/,philip.greenspun.com
60,99,40,https://nathanbarry.com/,nathanbarry.com
60,99,40,https://evertpot.com/,evertpot.com
60,99,40,https://cheapskatesguide.org/,cheapskatesguide.org
60,99,39,https://entropicthoughts.com/,entropicthoughts.com
60,98,39,https://jeff-vogel.blogspot.com/,jeff-vogel.blogspot.com
60,93,41,https://write.as/davepolaschek/,write.as
60,81,39,https://jonlu.ca/,jonlu.ca
60,81,39,https://blog.jonlu.ca/,blog.jonlu.ca
60,80,41,https://chrisdone.com/,chrisdone.com
60,62,42,https://blog.kowalczyk.info/,blog.kowalczyk.info
60,57,41,https://garrit.xyz/,garrit.xyz
60,54,38,https://timdettmers.com/,timdettmers.com
60,51,39,https://bentilly.blogspot.com/,bentilly.blogspot.com
60,46,54,https://karl-voit.at/,karl-voit.at
60,43,69,https://gamehistory.org/,gamehistory.org
60,39,83,https://www.fieggen.com/shoelace/,fieggen.com
60,10,410,https://xkcd.com/,xkcd.com
59,100,38,https://www.anildash.com/,anildash.com
59,100,37,https://languagelog.ldc.upenn.edu/nll/,languagelog.ldc.upenn.edu
59,100,37,https://bitfieldconsulting.com/posts/,bitfieldconsulting.com
59,100,36,https://www.nakedcapitalism.com/,nakedcapitalism.com
59,100,36,https://www.futilitycloset.com/,futilitycloset.com
59,100,36,https://www.centauri-dreams.org/,centauri-dreams.org
59,100,36,https://wolfstreet.com/,wolfstreet.com
59,100,36,https://evilmartians.com/,evilmartians.com
59,100,35,https://surfingcomplexity.blog/,surfingcomplexity.blog
59,100,35,https://golem.ph.utexas.edu/category/,golem.ph.utexas.edu
59,100,34,https://www.potaroo.net/,potaroo.net
59,99,38,https://infrequently.org/,infrequently.org
59,99,38,https://ghuntley.com/,ghuntley.com
59,99,37,https://www.mooreds.com/wordpress/,mooreds.com
59,99,37,https://paulstamatiou.com/,paulstamatiou.com
59,99,36,https://www.michaelgeist.ca/,michaelgeist.ca
59,99,36,https://www.jasonshen.com/blog/,jasonshen.com
59,99,36,https://blog.gingerbeardman.com/,blog.gingerbeardman.com
59,99,35,https://pyfound.blogspot.com/,pyfound.blogspot.com
59,99,34,https://lastweekinaws.com/,lastweekinaws.com
59,98,37,https://www.rtl-sdr.com/,rtl-sdr.com
59,94,37,https://fosstodon.org/,fosstodon.org
59,86,38,https://ariadne.space/,ariadne.space
59,84,36,https://corte.si/,corte.si
59,76,35,https://thephd.dev/,thephd.dev
59,76,35,https://sealedabstract.com/,sealedabstract.com
59,74,35,https://evilsocket.net/,evilsocket.net
59,62,38,https://tomverbeure.github.io/,tomverbeure.github.io
59,62,35,https://cerebralab.com/,cerebralab.com
59,60,34,https://00f.net/,00f.net
59,57,36,https://ethanzuckerman.com/,ethanzuckerman.com
59,56,35,https://huonw.github.io/blog/,huonw.github.io
59,56,34,https://chriscoyier.net/,chriscoyier.net
59,55,35,https://spritely.institute/,spritely.institute
59,54,36,https://manuelmoreale.com/,manuelmoreale.com
59,53,36,https://jpmens.net/,jpmens.net
59,52,38,https://ognjen.io/,ognjen.io
59,52,36,https://www.stochasticlifestyle.com/,stochasticlifestyle.com
59,50,37,https://manualdousuario.net/en/,manualdousuario.net
59,50,36,https://bit-101.com/blog/,bit-101.com
59,34,100,https://artemis.sh/,artemis.sh
59,17,168,https://cabel.com/,cabel.com
59,9,284,https://connortumbleson.com/,connortumbleson.com
59,9,280,https://neilwithdata.com/,neilwithdata.com
59,9,225,https://organicmaps.app/,organicmaps.app
59,9,205,https://mrbruh.com/,mrbruh.com
58,100,33,https://whatever.scalzi.com/,whatever.scalzi.com
58,100,33,https://ninjasandrobots.com/,ninjasandrobots.com
58,100,33,https://ericlippert.com/,ericlippert.com
58,100,32,https://sherwood.news/,sherwood.news
58,100,32,https://interconnected.org/home/,interconnected.org
58,100,31,https://www.windowslatest.com/,windowslatest.com
58,100,31,https://www.themarginalian.org/,themarginalian.org
58,100,31,https://textslashplain.com/,textslashplain.com
58,100,31,https://sethmlarson.dev/,sethmlarson.dev
58,100,31,https://mattgemmell.com/,mattgemmell.com
58,100,31,https://bastian.rieck.me/blog/,bastian.rieck.me
58,100,31,https://awealthofcommonsense.com/,awealthofcommonsense.com
58,100,30,https://longform.asmartbear.com/,longform.asmartbear.com
58,100,30,https://jpkoning.blogspot.com/,jpkoning.blogspot.com
58,100,30,https://crookedtimber.org/,crookedtimber.org
58,100,30,https://blog.ericgoldman.org/,blog.ericgoldman.org
58,99,33,https://www.web3isgoinggreat.com/,web3isgoinggreat.com
58,98,34,https://www.asymco.com/,asymco.com
58,98,31,https://meyerweb.com/,meyerweb.com
58,98,31,https://charity.wtf/,charity.wtf
58,98,30,https://cityobservatory.org/,cityobservatory.org
58,96,31,https://www.smbc-comics.com/comic/,smbc-comics.com
58,92,31,https://floooh.github.io/,floooh.github.io
58,89,34,https://dotat.at/@/,dotat.at
58,89,32,https://www.amazingcto.com/,amazingcto.com
58,88,31,https://postmarketos.org/blog/,postmarketos.org
58,83,33,http://databasearchitects.blogspot.com/,databasearchitects.blogspot.com
58,82,34,http://funcall.blogspot.com/,funcall.blogspot.com
58,77,31,https://www.theautopian.com/,theautopian.com
58,75,33,https://thonyc.wordpress.com/,thonyc.wordpress.com
58,74,30,https://everything2.com/node/ticker/new+writeups+atom+feed/,everything2.com
58,70,34,https://0pointer.net/blog/,0pointer.net
58,70,33,https://evjang.com/,evjang.com
58,69,32,https://mako.cc/copyrighteous/,mako.cc
58,67,33,https://boston.conman.org/,boston.conman.org
58,56,31,http://www.technoblogy.com/,technoblogy.com
58,53,33,https://semaphoreci.com/,semaphoreci.com
58,50,32,https://aethermug.com/,aethermug.com
58,50,30,https://koenvangilst.nl/,koenvangilst.nl
58,49,37,https://aartaka.me/,aartaka.me
58,48,40,https://dubroy.com/blog/,dubroy.com
58,48,40,https://austinkleon.com/,austinkleon.com
58,46,49,https://zverok.space/,zverok.space
58,46,47,https://www.askamanager.org/,askamanager.org
58,45,54,https://borncity.com/win/,borncity.com
58,40,73,https://joshworth.com/,joshworth.com
58,33,98,https://terriblesoftware.org/,terriblesoftware.org
58,8,274,https://jan.miksovsky.com/,jan.miksovsky.com
58,8,264,https://tomrenner.com/,tomrenner.com
57,100,29,https://www.sicpers.info/,sicpers.info
57,100,28,https://virtuallyfun.com/,virtuallyfun.com
57,100,28,https://softwaredoug.com/,softwaredoug.com
57,100,28,https://pvk.ca/,pvk.ca
57,100,28,https://iximiuz.com/,iximiuz.com
57,100,28,https://danielmangum.com/,danielmangum.com
57,100,27,https://www.thediff.co/archive/,thediff.co
57,100,27,https://techrights.org/,techrights.org
57,100,27,https://durmonski.com/,durmonski.com
57,100,27,http://www.cs.uni.edu/~wallingf/blog/,cs.uni.edu
57,99,29,https://scienceblog.com/joshmitteldorf/,scienceblog.com
57,99,26,https://www.charlieharrington.com/,charlieharrington.com
57,99,26,https://ritholtz.com/,ritholtz.com
57,98,30,https://www.profgalloway.com/,profgalloway.com
57,98,29,https://philipotoole.com/,philipotoole.com
57,97,29,https://maggieappleton.com/,maggieappleton.com
57,92,29,https://beza1e1.tuxen.de/,beza1e1.tuxen.de
57,84,27,https://thezvi.wordpress.com/,thezvi.wordpress.com
57,82,28,https://mahdiyusuf.com/,mahdiyusuf.com
57,81,28,https://alexmolas.com/,alexmolas.com
57,77,30,https://v5.chriskrycho.com/,v5.chriskrycho.com
57,75,28,https://popey.com/,popey.com
57,73,28,https://thecreativeindependent.com/,thecreativeindependent.com
57,73,27,https://dbushell.com/merge/,dbushell.com
57,71,28,https://blog.izs.me/,blog.izs.me
57,65,27,https://ashfurrow.com/,ashfurrow.com
57,60,29,https://stephango.com/,stephango.com
57,60,28,https://www.dcrainmaker.com/,dcrainmaker.com
57,59,30,https://gpfault.net/,gpfault.net
57,59,29,https://lexfridman.com/,lexfridman.com
57,57,27,https://modern-sql.com/,modern-sql.com
57,52,28,https://www.spakhm.com/,spakhm.com
57,51,29,https://www.vintag.es/,vintag.es
57,51,27,https://xnacly.me/,xnacly.me
57,51,26,https://threedots.tech/,threedots.tech
57,50,30,https://www.stefanjudis.com/,stefanjudis.com
57,46,44,https://klinger.io/,klinger.io
57,44,52,https://neilzone.co.uk/,neilzone.co.uk
57,41,64,https://singhkays.com/,singhkays.com
57,41,62,https://eidel.io/,eidel.io
57,39,72,https://olano.dev/,olano.dev
57,39,70,https://leahneukirchen.org/blog/,leahneukirchen.org
57,12,180,https://cedwards.xyz/,cedwards.xyz
56,100,26,https://www.loopinsight.com/,loopinsight.com
56,100,26,https://pedestrianobservations.com/,pedestrianobservations.com
56,100,26,https://destevez.net/,destevez.net
56,100,26,https://christianheilmann.com/,christianheilmann.com
56,100,26,https://blog.frankel.ch/,blog.frankel.ch
56,100,25,https://theanarchistlibrary.org/,theanarchistlibrary.org
56,100,25,https://nesslabs.com/,nesslabs.com
56,100,25,https://daverupert.com/,daverupert.com
56,100,24,https://vivekhaldar.com/,vivekhaldar.com
56,100,24,https://digitizor.com/,digitizor.com
56,100,24,https://adactio.com/links/,adactio.com
56,100,23,https://www.chrbutler.com/,chrbutler.com
56,100,23,https://remysharp.com/,remysharp.com
56,100,23,https://mortoray.com/,mortoray.com
56,100,22,https://om.co/,om.co
56,100,22,https://mvdirona.com/,mvdirona.com
56,100,22,https://jessitron.com/,jessitron.com
56,100,22,https://ishadeed.com/,ishadeed.com
56,99,25,https://susam.in/,susam.in
56,99,25,https://pxlnv.com/,pxlnv.com
56,99,25,https://prototypr.io/,prototypr.io
56,99,24,https://www.yegor256.com/,yegor256.com
56,98,26,https://taoofmac.com/,taoofmac.com
56,98,23,https://www.scotthyoung.com/blog/,scotthyoung.com
56,98,23,https://www.dashes.com/,dashes.com
56,97,25,https://www.nextbigfuture.com/,nextbigfuture.com
56,97,23,https://haydenjames.io/,haydenjames.io
56,95,24,https://exple.tive.org/blarg/,exple.tive.org
56,94,24,https://lauren.vortex.com/,lauren.vortex.com
56,93,23,https://www.synthtopia.com/,synthtopia.com
56,89,25,https://slimemoldtimemold.com/,slimemoldtimemold.com
56,89,23,https://kadavy.net/,kadavy.net
56,89,22,https://arcan-fe.com/,arcan-fe.com
56,83,25,https://technicshistory.com/,technicshistory.com
56,83,23,https://scholars-stage.org/,scholars-stage.org
56,82,25,https://brianschrader.com/,brianschrader.com
56,82,24,https://brainbaking.com/,brainbaking.com
56,81,24,https://ruky.me/,ruky.me
56,80,23,https://gomakethings.com/,gomakethings.com
56,79,26,https://nickdrozd.github.io/,nickdrozd.github.io
56,77,22,https://tim.blog/,tim.blog
56,74,22,https://profmattstrassler.com/,profmattstrassler.com
56,72,23,https://robinrendle.com/,robinrendle.com
56,64,23,https://adamj.eu/tech/,adamj.eu
56,63,26,https://lowendmac.com/,lowendmac.com
56,61,25,https://kilianvalkhof.com/,kilianvalkhof.com
56,58,22,https://www.rubick.com/,rubick.com
56,56,24,https://aaronstannard.com/,aaronstannard.com
56,53,24,https://www.shayon.dev/,shayon.dev
56,53,23,https://www.evalapply.org/,evalapply.org
56,52,26,https://www.etymonline.com/,etymonline.com
56,51,26,https://danielbmarkham.com/,danielbmarkham.com
56,51,23,https://www.talospace.com/,talospace.com
56,50,26,https://ecc-comp.blogspot.com/,ecc-comp.blogspot.com
56,49,30,https://tommorris.org/,tommorris.org
56,48,31,https://dwmkerr.com/,dwmkerr.com
56,45,45,https://www.revk.uk/,revk.uk
56,43,51,https://dampfkraft.com/,dampfkraft.com
56,21,141,https://grantslatton.com/,grantslatton.com
56,21,140,https://blinry.org/,blinry.org
56,6,368,https://dmitrybrant.com/,dmitrybrant.com
56,6,256,https://raw.githubusercontent.com/asnewman/asnewman.github.io/main/,raw.githubusercontent.com
56,6,212,https://simedw.com/,simedw.com
56,6,207,https://timharek.no/,timharek.no
56,6,203,https://www.ontestautomation.com/,ontestautomation.com
55,100,21,https://xenodium.com/,xenodium.com
55,100,21,https://werd.io/,werd.io
55,100,21,https://elezea.com/,elezea.com
55,100,20,https://win-vector.com/,win-vector.com
55,100,20,https://reprog.wordpress.com/,reprog.wordpress.com
55,100,20,https://jatan.space/,jatan.space
55,100,20,https://blog.computationalcomplexity.org/,blog.computationalcomplexity.org
55,100,20,https://3quarksdaily.com/,3quarksdaily.com
55,100,19,https://thepointmag.com/,thepointmag.com
55,100,19,https://maskray.me/blog/,maskray.me
55,100,18,https://philipzucker.com/,philipzucker.com
55,99,22,https://mikeperham.com/,mikeperham.com
55,99,22,https://coryd.dev/,coryd.dev
55,99,21,https://tomassetti.me/,tomassetti.me
55,99,20,https://8thlight.com/insights/,8thlight.com
55,99,19,https://petewarden.com/,petewarden.com
55,99,19,https://grahamcluley.com/,grahamcluley.com
55,96,20,https://startuplessonslearned.com/,startuplessonslearned.com
55,95,20,https://orbitalindex.com/,orbitalindex.com
55,92,21,https://timkellogg.me/blog/,timkellogg.me
55,92,20,https://realpython.com/,realpython.com
55,84,22,https://www.shamusyoung.com/twentysidedtale/,shamusyoung.com
55,83,21,https://grepular.com/,grepular.com
55,81,22,https://wesmckinney.com/,wesmckinney.com
55,81,18,https://rednafi.com/,rednafi.com
55,78,21,https://martinrue.com/,martinrue.com
